H	一定程度上打破了漫威电影套路，还不错
H	完美，酷炫爆帅
H	特效可以，就是剧情不行啊
H	特效棒极了啊
H	。。。。。。
H	好看，特别特别喜欢
H	去看美队3托尼在麻省理工的演讲，一个小房间6亿多美元。看完这部电影就知道特效有多贵～。
H	好看×3000000
H	钢铁侠，整部剧都有他的影子，讲述了蜘蛛侠的成长，很好看，这部也是看了漫威这么多电影，反派是最小人最厌恶最恶心最的一个，死了都要作假说假话欺骗人害人，我真的太太太厌恶这个反派了！整部剧，心疼蜘蛛侠，托尼为他留了很多东西，想念托尼。期待后续成长后能担起复仇者联盟成员的蜘蛛侠
H	哈皮成为本作最大赢家
H	二刷预备
H	牛逼啊！漫威！三重反转，特效炸裂！
M	一般般吧！！
H	中二蜘蛛和**局长被骗记
H	特效不错，看得很过瘾哦
H	超赞！！！！
H	反转又反转，我妈看的一脸懵逼。。但是作为从复联三开始看漫威（之前都没看）的我全都懂了！！有好几处在致敬复联三巨头，伏笔埋的很好，我只觉得奇怪，没想到反转。我们小蜘蛛也有爱情线了ಥ_ಥ，小蜘蛛就是斯塔克的接班人无误！！
H	真的好看，剧情打斗样样具备！我只想说漫威牛逼！
H	特效真的超级棒，怀念钢铁侠I am iron man.
H	让我想起了Mr.stark
H	三个吻三个吻！
H	第一个彩蛋  老粉一看就知道  号角日报 第一任蜘蛛侠里的报社  那个男人也是老版号角日报的老版  他也是一个憎恨蜘蛛侠的人
H	主要是钢铁侠无处不在（飞机场的海报，墙上的喷漆，还有小蜘蛛的一句“I really miss him."）总是会想起复联四的那一幕。还有一开始看见他们的照片，真是哭辽，哭辽……
H	牛批牛批，这部比妇联三四多了一些生活节奏，感觉有血有肉一些，前面那两部是神仙打架。。。这个推荐去，北京路的星汇电影城，号称广州第一家杜比全景声，值得一瞄
H	前期画面幽默风趣，中期剧情大反转，后期特效炸裂。☺少给一分留给下次的荷兰弟。
H	好精彩，期待下一部
L	龙头凤尾 就是中间剧情不咋滴 ～ 全是幻象也打的满身是伤… 太不科学
H	666666
H	真的就一个字，帅
H	很不错，感觉很棒！！！！！
M	还可以吧 特效赞
H	怎么说呢，作为一个漫威迷，非常激动！这一部，是对十年的致敬！也是新篇章的开始！期待未来的漫威！
H	电影挺好，就是这家影院字幕看的眼花，体验不好
H	特效好看好看好看好看好看好看好看！剧情主要就是小蜘蛛的情感问题。经过过这次也算是成长了一点。彩蛋真的不要太作死。期待下一部！汤姆荷兰弟果然还是那么可爱！
H	越看越想钢铁侠  但是我还是要给满分 毕竟后半辈子就指漫威电影活着了
H	错过最后一个彩蛋！一定会二刷！
H	上一部7分，这一部至少可以打8.5。
L	这一部就是骗钱的适合14岁以下儿童观看
H	看完表示很期待mcu未来的走向
H	666666
H	还不错，只是我没看懂多元宇宙…
H	我心疼我儿子
L	垃圾电影，浪费时间
H	漫威从来不让人失望
H	新的篇章开始了！！
H	第一个彩蛋简直了，致我最爱的超级英雄啊
H	我的妈啊啊啊啊！满脑子都是MJ和peter的kiss和片尾两个大反转的彩蛋！！！
H	挺好看的，挺逗的
H	二刷警告，小蜘蛛虐的太惨了
H	一开始就知道神秘客是反派、剧情紧奏、总得来说不错、最后两个彩蛋惊喜万分、又一个漫威十年。
H	3D效果非常令人满意，情节内容非常有趣，画面具有美感。
H	制造的幻境**真😯
H	很燃！热血激情永远留给所有人！
H	舒服了一部，漂亮
H	我看后的感受是，还给单身狗留面子吗。😭，太真实了受不了😖
H	很喜欢小蜘蛛的轻松幽默。值得看的电影。
M	看是好看，但是真🐔窝心
H	希望蜘蛛侠，下次可以更完美。
H	完美的续集，全程无尿点
L	剧是满分的，郑州中影二七影院还有十分钟就开灯，彩蛋还没到就开灯是个什么🐔意思？赶人吗？
H	作为入坑的人
L	说真的满怀希望去看···此处省略一万字吐槽···这9.2评分大家是给托尼面子才评的吧？婴幼版蜘蛛侠还是算了吧！
H	没看，买错电影票了，浪费了，自己犯的错，自己承担了
H	！！！！！！
H	总之 猪猪侠比起其他漫威电影 不会那么沉闷
H	**，这么回事啊？这是要离散复仇者？蜘蛛侠马上被赶出地球？？
H	‼️吹爆小蜘蛛2
M	感觉一般。。
H	纪念钢铁侠，蜘蛛侠大战无人机。
H	影片开头很感人，怀念钢铁侠，美队
H	很好的继承 合理的剧情
H	来生不做漫威人
L	是我不适应现在大众的欣赏风格了吗？为什么能有这么高分？我觉得好难看，根本就没有代入感好吗。当一部电影看得你都有闲暇来留意周围的人的时候就说明这部电影没能把你吸引进去。要是这部是作为复联4后的新篇章的话，那我觉得漫威就开始走下坡路了，这跟之前的美队雷神等相差的简直不是一个级别，这种水准根本就挑不起大梁
H	冲着MARVEL和SPIDERMAN去的 不过感觉有些失望 因为战斗不够激烈 打了半天才发现 居然是和投影设备的战斗 无语了 好吧 另外该剧还是一部青春剧呢 年轻人可能会喜欢它的幽默哈 不过我们中年人看 就会感觉稍微有点LOW了 唯一亮点是蜘蛛侠在该剧换了多套战衣 这个要赞一个
H	比较刺激吧，好看
H	我真的超爱小蜘蛛！！！！！！！！不过好心疼他呜呜呜
H	小蜘蛛长大了
H	影片中有个小彩蛋哟，注意黑色大丽花
L	蜘蛛侠大战无人机
H	好看(｡･ω･｡)ﾉ♡，特效太酷炫啦，笑点也很好笑，感情也是甜甜的，彩蛋也是很有料了，意想不到，我们小蜘蛛强大起来也是很帅哒期待下一部。
H	好看喜欢 蜘蛛侠太帅了
H	蜘蛛侠真帅！
L	第一次给低分，特效可以但是剧情节奏。。。
H	漫威又来赚我眼泪了
H	还行吧 ，个人比较喜欢看美队
H	有笑点，有泪点。还不错的电影
H	《蜘蛛侠：英雄远征》非常好看啊！[憨笑]
H	酷~对所有的漫威电影，只是上一部的托尼死了，很难过
H	挺好看啦！很好看啦！
L	没看啊，票也不能退啊！
M	这种片子就不要弄什么3d了，辣鸡的一b，2d就够了，大部分场景都是真人，3d个鸡毛啊，差评！
H	真的非常好看特别的精彩，其他的我不多说了，真的值得一看
H	就很棒棒，成长的过程
M	和惊奇队长一样的评分，蜘蛛侠系列的反派都是谁写的剧本啊?但是荷兰弟还是蜘蛛侠本侠啊
H	棒棒哒，是。。。
H	小蜘蛛在飞机上自己做战衣的时候 那两首音乐给我听哭了
L	1、情节严重**，PK火元素时，小蜘蛛用大石头把幻影打不掉里面的无人机？
2、把复仇者联盟形容的太垃圾了吧，什么情报都没有，被贝克带着玩？
3、未成年不能喝酒，确可以谈女朋友上床？
H	啊啊啊啊啊啊啊跌宕起伏的剧情 伏笔安排的很好 彩蛋也是真的爆炸
M	你们的评分有水份。唉……
H	挺搞笑的剧情让你意想不到的精彩，彩蛋也很多总之过瘾！
H	一帮小学生，吵死人
H	we have to move on，珍藏过去然后开始新的生活。
H	突然真的好期待下一个十年
H	前面跟后面差太多
H	真心不错👍
H	我**很气，拿手机工作，根本没全心投入电影，啊啊啊啊啊啊啊啊啊啊啊啊啊，垃圾工作！
H	小蜘蛛还不错
H	好看啊！！小蜘蛛❤ ❤ ❤ ❤ 
H	小蜘蛛的成长，复联的交接初始，值得一看
H	整部电影有很多地方在怀念钢铁侠，真的好感人
H	太棒了，完美。
H	喜欢蜘蛛侠没有理由，英雄的成长史。
H	牛逼牛逼牛逼牛逼
H	Nice 特效可以
H	非常好看，推荐。
H	没有人能体会到他身上的责任和重担，他承受着这个年龄本不应该承受的。没有人有权利要求他拯救世界，他只是想简简单单和同学旅行，和心爱的女孩旅行，希望在埃菲尔铁塔上真心表白。可是，他还是毅然决然地选择拯救世界，好在最后还是和MJ在一起了💗💗💗
H	彩蛋特别NB
H	我永远爱小虫
H	特效非常高级，剧情紧凑跌宕起伏，突然觉得以后的VR技术真的是叹为观止！荷兰弟棒棒的！
M	真不咋地啊，感觉就说的是两个人的爱情一样，没意思
H	大反转，虽然看之前可能猜到点，但最后的彩蛋真的万万没想到
H	真的，没话说好吧
H	所以说神秘客到底真的假的。。
L	蜘蛛侠是我目前第二部没看完中途就走的电影 ，上一部还是刘亦菲的三生三世十里桃花，什么鬼**电影，前半部分鬼神魔幻看得我津津有味，后半部突然鬼扯阴谋论乱入科技片 ，钢铁侠遗留毁灭性武器霍乱人间？各种瞎扯！浪费期待值
H	弟弟真是又帅又可爱
H	还可以还可以
H	期待下一个 
H	恭喜荷兰弟喜提新名号:Night Monkey
L	失望更大，没有想象中好
H	超级好看刺激
H	彩蛋真的 反派死了还要留一手 好不容易等到小蜘蛛的名字公布了 这个方式吧就不太喜欢 没想到的是我的小蜘蛛竟然谈恋爱了！好叭 继续期待！ヾ(❀╹◡╹)ﾉﾞ❀~
H	特效非常奈斯
H	剧情特效都很符合漫威粉的口味
H	好看的，幽默又有爱还适合孩子和家长一起看
H	这部更像是《钢铁侠4》，到处都是tony的影子，甚至整个剧情还是围绕着tony展开的（虽然比较牵强）。看到制造战衣那里，peter的动作，神态加上应景的bgm，简直梦回钢3中tony研发mk42的一段。作为承上启下的一部电影，能做到这样很不错了。
H	精彩绝伦！特效好 imax看的爽  
H	虽然漫威这些年出了那么多荧幕英雄但蜘蛛侠作为我儿时的启蒙英雄依然是我心中最大的superhero！这部剧情轻松搞笑 特效依然很棒 彩蛋高能 哈哈期待下一部吧
H	很好看啊！推荐
H	好看好看好看✧٩(ˊωˋ*)و✧荷兰弟好帅啊
H	差一分的遗憾，纪念我的铁人❤️
H	666666
H	电影可以的，但是五月花的电影院好差，完全不对焦！睇坏眼！
H	视觉效果非常棒
H	反转升华了。最强幻术特效好看
H	挺好的，不错的
L	有罗素兄弟的地址吗？我想寄点东西给他们🙃拍的什么东西？？放过漫威吧……
L	无聊透顶的电影
L	真的不好看，什么剧情，还是喜欢索尼的超凡蜘蛛侠。最后吐槽为什么找这女主，看着别扭
H	好好好好好好好好
H	新英雄夜猴侠
M	小儿科？！？！
H	我也想被抱着体验过山车！！！！
H	彩蛋比正片有意思。期待下一部小蜘蛛怎么洗白
H	编剧真是鬼才，这剧情太精彩了，特效一如既往的牛b。
L	热得恶心什么辣鸡电影院
H	特效太棒了，代入感很强，蜘蛛侠的成长历程，最后的两个彩蛋，一个说蜘蛛侠身份公开，一个引出下一阶段，尼克在外太空的一个神秘工厂，地球的是斯克鲁人假扮的。
H	太爱小蜘蛛了
H	简直不要太好看
H	非常喜欢，非常好看
H	蜘蛛侠很亲民！
H	视觉效果不错，剧情感觉稍弱，主线是围绕小蜘蛛的成长来说，前半部分感觉平淡不过后半部分还是让人有点热血沸腾，总体来说这个过程还是比较贴近真实生活。看了彩蛋感觉又要追下一部了😂钢铁侠，黑寡妇，美队，幻视……这个开头还是有点小伤感
H	挺好看的，就是晕，是不是我太久没有看imax的缘故
H	酷炫......
H	剧情9分，特效12分，喜剧因素10分，平均一下，10分好了
L	两个小时的片长，实在是太多余了，依旧是迪士尼令人尴尬的笑点，唯一的一点亮点是神秘客的演技还不错
H	非常好看，没白期待
H	还是真不错的
H	期待第三部，太好看了，我15岁就有女朋友了
H	脑洞大开的特效
H	超出预想的好！
L	不知道哪来的这么多好评，感觉跟漫威的一般水平都差好多，还那么高的评价，真的超级一般
H	精彩精彩。全程狗粮
H	正儿八经的“预告骗”很漫威。。。
H	终于在一起了啊啊啊哈哈哈哈！！
L	漫威史上最差超级英雄电影，没有之一。剧情牵强，蜘蛛侠一和妇联里已经逐渐成熟的小蜘蛛双商再次下线。女主演技也很尬，真的为了政治正确不管不顾了。
H	小蜘蛛侠还在成长，英雄远征，以后越来越强大
H	完美，好看就玩事了
H	想钢铁侠 想钢铁侠   帕克不错 你是复仇者的未来
H	还可以吧哈哈哈
H	不错，，，，，
H	特效很好，剧情搞笑。但是全程吃狗粮，建议单身狗不要自己看。亲嘴秀恩爱，再看看周围情侣看到心情爆炸
H	小蜘蛛身材好 又帅 钢铁侠死后 就期待他了 
H	精彩不要错过！
H	最喜欢的是小蜘蛛和哈皮在飞机里的一段 他在他身上看到了他的影子 情怀 搞笑 打斗三者的结合真的被漫威捏得死死的 真心喜欢这样的节奏
H	特效挺好的，剧情老套了一点，整体还行吧。
H	会一直支持漫威的
H	很好看的电影
H	克里人出来弄个彩蛋什么鬼
H	很好看，很燃的一部电影
L	垃圾剧情！！！！！！！！
H	凑够六个字啊
H	很好看。。。。
H	很好很好很好(✪▽✪)
H	nice  movie
H	期待下一部～
H	电影还是挺幽默的但是旁边几位大哥真的是严重影响体验。神秘客出来的时候，居然说是绿灯侠。  蜘蛛侠是dc 为什么正义联盟还不来？  我就想说，这好像不是一家公司的吧？彩蛋挺劲爆的，居然一堆人说切。除了这些因素电影本身还是不错的。蜘蛛侠全程在打无人机也是可以的。本篇很幽默。 适合当爆米花电影看，挺愉快的。只能说彩蛋是真的给力。让我们继续下个十年。透露一点点。看到虚幻的钢铁侠，有点伤感。尤其是从坟墓爬出来那一块   还有一些就不说了。
H	这部电影的地位已经和02年的第一部蜘蛛侠一样了
H	惊喜太多了，层次丰富
H	还行，特级不错
H	真的cool小蜘蛛
M	不好看,毫无情节波动,没有惊喜可言
H	超出我想象！蜘蛛侠太棒！致敬太感人！
H	一句话，比惊奇队长好看，走进电影院观看你绝不后悔。对了，片尾两个彩蛋，不要错过了。
H	我很喜欢蜘蛛侠也很喜欢荷兰弟哈哈哈哈
H	影片场面震撼，因为时间原因没有等到彩蛋，不过还是非常支持该影片
H	9分给我荷兰弟和天堂的铁人爸爸😭虽然一开始就猜到反派是谁但是真的演到那里的时候还是把我给气死啦😂
L	超级垃圾，超级难看我猜到难看，没猜到这么难看，我一猜就知道这个是骗钱的，关键也太没创意，全程尿点，如果不是我看的4d的凳子来回动，吹风撒水，我都睡着了，强忍着看完垃圾
H	很好看，推荐
M	提前开场有点难受
H	电影很棒！好看，同时笑点也很多
H	相较与第一部返校日我感觉好看了许多
H	差不多基础水平
H	好看，幽默，刺激，不失望的一部电影
H	后面的彩蛋真的是爆炸，期待下一部
L	感觉有点乱，有点怪…也可能因为烂番茄91%所以期望过高了…
H	尽管你不是钢铁侠，但记住，你是蜘蛛侠
H	veryverynice！啊啊啊啊啊啊超级喜欢荷兰弟，等英雄远征等了半年多了终于上映了！荷兰弟没有让我们失望，演的非常好，剧情也是超级的棒。相比上一部英雄归来打斗的场面更多了，一环接一环，剧情也特别紧凑，很好看，特别刺激！
L	渣渣、一点都不好看、无法欣赏...
H	好看  从此再无钢铁侠  有点伤感
M	神秘客就是好莱坞电影，他用的都是好莱坞手法，剧情几句话编出来，剩下的就是特效大场面，但是即便这样还是一堆观众买账。神秘客抓住的就是好莱坞对人的潜意识侵蚀之下的对辨认真假逻辑能力的丧失。
H	好看。可爱滴小蜘蛛！开场致敬钢铁侠，美队，寡姐，慢慢的回忆啊！
H	对于我来说并不友好  **的一个人看！
H	good，好看
H	有多少人会和我一样被预告差点骗了
H	整体剧情还可以
H	非常值得去看
H	好看，很经典
H	特效剧情不错
L	过期作废，心情差的很，两次错过首映😥😥😥
H	还行吧。。。
H	喜欢漫威多年，也很喜欢蜘蛛侠。这次蜘蛛侠2里有非常多的亮点和爆点！尤其是彩蛋，两个彩蛋都超级劲爆，漫威的死忠粉千万千万不能错过这两个彩蛋！
H	不好看，这故事简直了
H	爱你一百三十亿遍
H	很好看，科技含量高！小孩子也喜欢！
H	很好看，处处有惊喜，处处有反转。记得看2个彩蛋呦
H	开始喜欢蜘蛛侠啦哈哈
H	超级好看，大爱漫威
H	皮特小蜘蛛，
M	不太行，不到脑子看也许能多打1星
H	nice！！
H	来看甜蜜青涩的青少年蜘蛛侠谈恋爱吧~看完了你也想有个这样的男朋友的~
H	最好看的一部电影
H	很炸，就跟碟中谍镜中镜一样！！期待第三部！
H	总体剧情很棒，感情丰富，最后只是和无人机大家有点遗憾，不过瘾。
H	故事情节没猜到，还不错
H	还不错~期待下一部更精彩
H	特效很震撼不说，本来以为剧情老套有点烂，结果来了个大反转👍👍，被坑惨了的小蜘蛛，期待下一部的圆场🤣🤣
H	挺不错的，后面有两个彩蛋，黑白字母之前有一个，之后有一个。
H	I like Spider man
H	超过期望。有2个彩蛋
H	好看刺激幽默
H	特效很好，幻象和打斗
H	我永远喜欢Peter Parker！！
H	荷兰弟可爱，真的邻家小弟弟，社区好邻居。幻境的设计很棒，镜头很酷。也没有很铺开下一阶段的剧情啊，哎，倒是第一个彩蛋让我“Emmmmm”了半天。挺好的，毕竟漫威漫画顶梁柱，不错。
H	perfect
H	观影心得：反转 感动 气愤 欢笑 我只能点到这了。
H	预告里面有穿钢铁蜘蛛侠战衣打斗的画面。但是正片里面没有。
H	还好，，，，，
H	感觉睇左部喜剧，由头笑到落尾，也感觉被坑了一晚，睇完彩带原来全都是假的？你在耍我吗？特效非常真实，坐中间位置尤其震撼，这剧情里面的全息投影几时可以实现呢？全套戏戏里面都是戏。希望小蜘蛛不要这么傻啦以后🤣
M	彩蛋有点无厘头呀，就一个吗？
H	荷兰弟的小蜘蛛值得认可
M	蜘蛛侠好帅啊
H	确实挺好看的！
M	还是喜欢之前老的蜘蛛侠3部曲，超凡蜘蛛侠2部曲，对漫威的蜘蛛侠实在是喜欢不起来
H	评分挺高，去看了下，还不错，彩蛋的反转让人挺意外，期待下一部
H	超好看超好看
H	非常好看，期待一下部😏
H	很好看啊啊啊
H	假作真时真亦假，真做假时假亦真。
H	很好剧情很好，good！
H	电影好看，后钢铁侠时代开启了，坐在身边一个人看电影的小姐姐也好看
H	整体剧情紧凑搞笑看一下独立英雄还是挺不错的，彩蛋没想到这么爆炸，目前最劲爆的彩蛋哈
H	比预期的要好超级多！超级建议看 没有前作基础也可以看，路人看起来是没有太大压力的哦~
L	太失望了蜘蛛侠很弱 女主超丑的好么
H	有惊喜，新时代开启了！
H	世界需要英雄，需要蜘蛛侠~
H	特效非常完美，在看完电影后为他鼓掌的同时却不得不为蜘蛛侠叹口气，拿着命在冒险，最后还被人诽谤，被公开了身份，惨啊。
H	awesome!
H	不管走到哪里，我都能感觉到他的存在。我想念他，我也是。
H	还不错，还可以
H	看完隐隐有点失落，失落其一是人们学会接受世界上再无钢铁侠，其二是看到小蜘蛛无依无靠，对自己毫无信心的样子，好希望托尼能继续作为导师带领皮特继续前进，失落其三是故事确实有点跳脱，为了追MJ小蜘蛛智商一直不在线，这也是本片最大的败笔吧，不过荷兰弟路人缘就是好，希望能再多演两部。
H	这次真的太精彩了，真真假假，假假真真，还有，祝贺彼得成功脱单😏 
H	喜欢，完全爱上男主
H	中间那段幻象真的恐怖🌚
H	感同身受，真的好看
H	期待下一部漫威
L	不咋样，就像一部爸爸走了，儿子如何才能处理好事情一样，没有亮点！
H	特效爆炸，剧情反转很不错。彩蛋也很给力。有致敬漫威三巨头的镜头也很不错。
H	没让我失望  有点烧脑的  
H	IMAX真的是超值的观感体验！让这部电影更立体全面，更引人入胜！画面的纯洁度，色域真的是无法比拟的！！十分推荐IMAX版本。
H	比同期国产片强100倍。
H	其实反派就是打到了一个擦边球吧，要是蜘蛛侠带了钢铁战衣的话是可以虐杀他的~战衣的高级人工智能可以第一时间识破全息投影和虚有其表的脉冲能量，加上各种辅助功能，击杀一个只会玩投影的战五渣没啥问题。新的战衣不过是部分细节优化，比如引爆装置、电机输出、滑翔，和钢铁战衣的黑科技还是没法比，黑色的作战服更是没啥卵用🙃整体还是棒棒哒，这个故事告诉我们不管去干啥，装备都要带好
H	电影是不错，说说塘沽大剧院设施吧，在印度厅看的，座位不舒服不说，脚底下踩不到底，腿悬空，空着特别不舒服。希望大剧院的工作人员看到能不能改进一下啊，要不是票价便宜，我才不来大剧院呢。太差劲
H	有点失望，感觉看的不是漫威
H	没有了钢爸的小蜘蛛要长大了 在慢慢成长了 虽然要经历低谷期 但是我相信他回成为第二个钢铁侠的！彩蛋很爆炸尤其第二个！放心吧小蜘蛛 钢爸永远在你左右。
H	很好，特效很赞，主要给十分还是因为荷兰弟呀嘿嘿嘿
H	帅啊啊啊啊啊
H	这部十分的不错，透露一下神秘客是坏人，漫威没把他拍好，结尾的彩蛋一个是蜘蛛侠被神秘客说是坏人然后曝光了他的名字，还有一个是尼克弗瑞竟然是斯特鲁人扮演的
H	虽然好看，但是我的蜘蛛侠谈恋爱了😭😭😭
H	电影里很多个反转点，又有很多地方让人猜到剧情却又产生新的变化，很新奇的感觉，开头就致敬复联4中逝去的英雄们，钢铁侠那里又再次泪目，不得不说，漫威的宇宙宏观式布局！真的太强了！不得不惊叹！这部蜘蛛侠真的好看！剧情精彩，特效无敌！感谢漫威给了我一个惊喜的十年，接下来又是崭新的下一个十年！人的一生很短暂，能有花花世界不断频出的新鲜事物陪伴，我想，没什么可遗憾的了！总得来说！一部非常不错的电影！十星好评！！！值得二刷！！！
H	小蜘蛛成长记，你不是钢铁侠，也当不了钢铁侠。你就是你，你是蜘蛛侠。
H	我爱反转，虽然剧情让人气愤
H	相当完美，漫威从来不会让人失望！怀念钢铁侠！！！
H	有点狠反派，把名字暴露出来了
H	剧情不错，彩蛋也是
H	这部英雄远征真的好看，最让人印象深刻的就是反派的设定，在托尼的光环下不得意的人聚在一起，通过先进的全息投影，无人机等技术，紧密的配合，达到偷天换日的效果，其中一段贝克通过全息投影迅速切换场景的桥段太cool了，类似于一个领域内为所欲为。蜘蛛侠最吸引人的地方就在于他本身街区少年英雄的设定，这种设定有着巨大的潜力，有着巨大的心理、能力的上升空间，荷兰弟的演绎真的出色，蜘蛛侠是漫威宇宙毋庸置疑的下一阶段的C位，不过从街区少年帕克到真正的钢铁侠的接班人还需要好多部电影的铺垫，期待～
L	冗长无聊的电影，看了睡着了！
H	很棒了，加油
H	不太过瘾   打斗不够精彩  觉得还是跟外星人或者怪物打的过瘾些  而且这版的蜘蛛侠也太孬了吧  傻不拉几的   给个9分吧
H	不错，后面彩蛋有点东西哦
H	帕克太帅了！
M	蜘蛛侠太now了，真的。
H	很好看，小蜘蛛超暖超可爱，也有反转😃😃
H	看蜘蛛侠被喂一嘴狗粮！故事还是有很多反转的，虽然能猜到一点，万万没想到两个彩蛋的梗，致敬啊，总的来说还是不错的，个人系列电影当然场面没有合体来的场面震撼，**们！
H	漫威就是10分没话说
H	想托尼的第N 天
H	索尼和漫威合作真是明智的选择，双赢。拍的还是比较有新意的，特效不错，剧情可以。
H	不错不错，特效棒，剧情也比较丰富，人物塑造算是比较成功的。推荐一看！
H	荷兰姐太帅了  精彩绝伦！
M	漫威都是蛮经典的，就是情节永远都差不多，这点比较遗憾！
H	彩蛋爆炸  记得等
M	一般般吧
H	......
H	不错，特效还是保持高水平，小蜘蛛也能撑起大场面了
H	故事情节挺有意思的，就是后面和老杰克大战有点草率，反而第一个彩蛋让人有些心惊胆战，期待续篇。
H	表明这只是一个被蜘蛛咬了一口的普通高中生而已。有个哪怕猎鹰这种档次的队友帮他一把都不一样。而且那个眼镜的交接真是弱到爆
H	经历了那么多——内战、无限战争，小蜘蛛早已不再是《英雄归来》中不成熟的皇后区男孩儿，他长大了。在超级英雄与好邻居的抉择之间，他找到了一个平衡点。既担负起了身为超级英雄的责任，又时刻关照着亲情、友情、爱情。我相信日后的小蜘蛛会成为领袖，独一无二的好邻居超级英雄。
H	不敢剧透，贼好看
H	无敌好看！都去看！
H	完美，无可挑剔。比最近上映的那个黑衣人好了上万倍
H	小蜘蛛做战衣是时候总能看出妮妮的影子，感人！
H	有反转真的太惊喜了
H	这不是演习，这不是演习！彩蛋1是个巨坑！重复！！彩蛋1是个巨坑！！！
